 21 6205.191252 1.255E-29 1.739E-02.06220.069 3457.33300.72-.008938       4 1 1 13       1 1 1 01                    R 59e     465553342910 9 711   121.0  119.0
 21 6205.205727 3.763E-30 8.970E-07.07310.099 1418.93480.70-.006530       3 2 2 13       1 0 0 02                    P 18e     566663342910 9 711    35.0   37.0
 21 6205.300326 2.291E-28 7.158E-03.06270.069 2673.79130.72-.008883       3 2 2 13       0 2 2 01                    R 58e     565553342910 9 711   119.0  117.0
 21 6205.317375 2.545E-29 2.030E-05.06790.085 1801.01980.74-.006304       4 3 3 02       0 2 2 01                    P 34e     466663342910 9 711    67.0   69.0
 21 6205.338558 1.166E-23 7.302E-03.06990.092  273.86800.73-.006909       3 0 0 13       0 0 0 01                    P 26e     386663244510 9 711    51.0   53.0
 21 6205.368325 6.110E-30 2.703E-07.08850.120  672.06760.70-.004461       4 2 2 02       0 1 1 01                    P  3e     466663342910 9 711     5.0    7.0
 21 6205.383665 5.395E-27 2.055E-02.06600.074 2202.95620.74-.008289       4 0 0 14       1 0 0 02                    R 48e     566563342910 9 711    99.0   97.0
 21 6205.489274 3.932E-30 2.969E-04.06620.075 2813.23130.74-.007111       5 2 2 03       1 1 1 02                    R 47e     466563342910 9 711    97.0   95.0
 21 6205.547379 1.855E-28 7.133E-03.06220.069 2719.90300.72-.008938       3 2 2 13       0 2 2 01                    R 59f     565553342910 9 711   121.0  119.0
 21 6205.581498 1.820E-28 2.064E-07.06790.084  464.17170.74-.006296       4 1 1 02       0 0 0 01                    R 34e     536663342910 9 711    71.0   69.0
 21 6205.708788 8.211E-30 1.741E-02.06120.068 3551.59000.71-.009046       4 1 1 13       1 1 1 01                    R 61e     465553342910 9 711   125.0  123.0
 21 6205.808189 3.407E-29 1.773E-02.06470.071 3238.05060.73-.008655       4 1 1 13       1 1 1 01                    R 54f     565553342910 9 711   111.0  109.0
 21 6205.815460 6.075E-25 6.545E-03.07700.104  728.41230.68-.005134       3 1 1 13       0 1 1 01                    R 12f     666663342910 9 711    27.0   25.0
 21 6205.854937 2.639E-30 3.315E-04.06580.073 2930.26570.74-.007278       5 2 2 03       1 1 1 02                    R 50f     466553342910 9 711   103.0  101.0
 21 6206.014170 1.632E-30 2.139E-04.05670.063 3048.01980.62-.009675       2 2 2 12       0 0 0 01                    P 88e     465553342910 9 711   175.0  177.0
 21 6206.101077 2.627E-29 1.899E-05.06810.086 1774.40790.74-.006264       4 3 3 02       0 2 2 01                    P 33f     466663342910 9 711    65.0   67.0
 21 6206.101373 1.515E-28 7.199E-03.06170.069 2766.77310.71-.008992       3 2 2 13       0 2 2 01                    R 60e     565553342910 9 711   123.0  121.0
 21 6206.116827 5.292E-28 2.870E-05.06700.081 1276.44760.75-.006458       5 0 0 02       0 1 1 01                    P 39e     566663342910 9 711    77.0   79.0
 21 6206.168020 2.373E-28 1.446E-04.06930.090 1704.94190.73-.006064       5 1 1 02       1 0 0 01                    P 28e     466663342910 9 711    55.0   57.0
 21 6206.191851 5.285E-30 1.744E-02.06040.068 3648.94750.71-.009151       4 1 1 13       1 1 1 01                    R 63e     465553342910 9 711   129.0  127.0
 21 6206.262002 3.892E-27 2.074E-02.06580.073 2280.12000.74-.008414       4 0 0 14       1 0 0 02                    R 50e     566553342910 9 711   103.0  101.0
